companycode	account	profitcenter	class	acc description	periodenddate	postingdate	documentdate	documentnumber	ccy1	ccy1amt	ccy2	ccy2amt	ccy3	ccy3amt	username	assignment	documenttype	text
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057972	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057973	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057973	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057974	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057974	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057975	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057975	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057976	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057976	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057977	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057977	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057820	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057683	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057684	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057683	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057711	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057710	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057684	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057687	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057686	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057686	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057685	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057685	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057687	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057688	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057688	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057689	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057689	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057690	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057690	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057691	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057691	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057692	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057692	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057693	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057679	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057680	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057680	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057681	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057681	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057682	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057682	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057702	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057703	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057703	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057704	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057704	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057705	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057705	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057706	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057706	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057707	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057707	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057708	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057708	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057709	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057709	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057710	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057693	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057714	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057715	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057715	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057716	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057716	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057717	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057717	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057718	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057718	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057719	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057719	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057720	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057720	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057721	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057721	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057722	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057722	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057723	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057723	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057724	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057724	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057725	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057725	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057694	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057694	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057695	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057695	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057696	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057696	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057697	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057697	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057698	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057698	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057699	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057699	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057700	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057700	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057701	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057701	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057702	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057711	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057712	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057712	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057713	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057713	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057714	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057679	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057644	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057644	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057645	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057645	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057646	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057646	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057647	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057647	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057648	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057648	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057649	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057649	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057650	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057650	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057651	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057651	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057652	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057652	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057653	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057653	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057654	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057654	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057655	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057636	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057635	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057636	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057637	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057637	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057635	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057634	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057634	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057633	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057633	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057632	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057638	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057638	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057639	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057639	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057640	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057640	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057641	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057641	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057642	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057642	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057643	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057643	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057655	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057667	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057668	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057668	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057669	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057669	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057670	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057670	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057671	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057671	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057672	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057672	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
1000	750040		0L	INTER COMPANY REVENUE A/C	9/30/2019	09-03-2019	09-02-2019	100057673	INR	1000	USD	1000	USD	1000	AMSJE02	20190902	AB	
